 % Time.............:    2.6999999931831553E-004
 % Distribution.....:            0
 % Fluid flag.......:            0
 % Vaporization flag:            1
 % Temperature flag.:   -1.32555305E+24
 %    ID      Diameter         X position        Y position        X velocity       Y velocity           Mass            Temperature
       1    2.68812869E-06    1.20778202E-04    1.20777946E-04    4.03233529E-05   -2.14101242E-04    1.01706522E-14    3.08000000E+02
       2    3.24256363E-06    1.63868818E-04    1.63867274E-04    1.19259769E-03   -3.11057540E-04    1.78510660E-14    3.08000000E+02
       3    3.76290466E-06    2.10844714E-04    2.10835381E-04    8.70369657E-03   -4.16381618E-04    2.78976923E-14    3.08000000E+02
       4    3.76290466E-06    2.10844714E-04    2.10835381E-04    8.70369657E-03   -4.16381618E-04    2.78976923E-14    3.08000000E+02
       5    4.80434420E-06    3.19429148E-04    3.19341850E-04    8.53655066E-02   -6.53261736E-04    5.80632014E-14    3.08000000E+02
       6    4.80434420E-06    3.19429148E-04    3.19341850E-04    8.53655066E-02   -6.53261736E-04    5.80632014E-14    3.08000000E+02
       7    4.80434420E-06    3.19429148E-04    3.19341850E-04    8.53655066E-02   -6.53261736E-04    5.80632014E-14    3.08000000E+02
       8    5.83130455E-06    4.34283193E-04    4.33996147E-04    2.83230677E-01   -8.92097813E-04    1.03823534E-13    3.08000000E+02
       9    5.83130455E-06    4.34283193E-04    4.33996147E-04    2.83230677E-01   -8.92097813E-04    1.03823534E-13    3.08000000E+02
      10    5.83130455E-06    4.34283193E-04    4.33996147E-04    2.83230677E-01   -8.92097813E-04    1.03823534E-13    3.08000000E+02
      11    5.83130455E-06    4.34283193E-04    4.33996147E-04    2.83230677E-01   -8.92097813E-04    1.03823534E-13    3.08000000E+02
      12    6.85065226E-06    5.43984519E-04    5.43399062E-04    5.79910120E-01   -1.11130267E-03    1.68342745E-13    3.08000000E+02
      13    6.85065226E-06    5.43984519E-04    5.43399062E-04    5.79910120E-01   -1.11130267E-03    1.68342745E-13    3.08000000E+02
      14    6.85065226E-06    5.43984519E-04    5.43399062E-04    5.79910120E-01   -1.11130267E-03    1.68342745E-13    3.08000000E+02
      15    6.85065226E-06    5.43984519E-04    5.43399062E-04    5.79910120E-01   -1.11130267E-03    1.68342745E-13    3.08000000E+02
      16    6.85065226E-06    5.43984519E-04    5.43399062E-04    5.79910120E-01   -1.11130267E-03    1.68342745E-13    3.08000000E+02
      17    7.86542252E-06    6.42518061E-04    6.41586347E-04    9.24902715E-01   -1.30299359E-03    2.54779691E-13    3.08000000E+02
      18    7.86542252E-06    6.42518061E-04    6.41586347E-04    9.24902715E-01   -1.30299359E-03    2.54779691E-13    3.08000000E+02
      19    7.86542252E-06    6.42518061E-04    6.41586347E-04    9.24902715E-01   -1.30299359E-03    2.54779691E-13    3.08000000E+02
      20    7.86542252E-06    6.42518061E-04    6.41586347E-04    9.24902715E-01   -1.30299359E-03    2.54779691E-13    3.08000000E+02
      21    7.86542252E-06    6.42518061E-04    6.41586347E-04    9.24902715E-01   -1.30299359E-03    2.54779691E-13    3.08000000E+02
      22    8.87717159E-06    7.28172724E-04    7.26887140E-04    1.27797909E+00   -1.46690079E-03    3.66287820E-13    3.08000000E+02
      23    8.87717159E-06    7.28172724E-04    7.26887140E-04    1.27797909E+00   -1.46690079E-03    3.66287820E-13    3.08000000E+02
      24    8.87717159E-06    7.28172724E-04    7.26887140E-04    1.27797909E+00   -1.46690079E-03    3.66287820E-13    3.08000000E+02
      25    8.87717159E-06    7.28172724E-04    7.26887140E-04    1.27797909E+00   -1.46690079E-03    3.66287820E-13    3.08000000E+02
      26    8.87717159E-06    7.28172724E-04    7.26887140E-04    1.27797909E+00   -1.46690079E-03    3.66287820E-13    3.08000000E+02
      27    9.88679148E-06    8.01474092E-04    7.99850447E-04    1.61561440E+00   -1.60581641E-03    5.06016593E-13    3.08000000E+02
      28    9.88679148E-06    8.01474092E-04    7.99850447E-04    1.61561440E+00   -1.60581641E-03    5.06016593E-13    3.08000000E+02
      29    9.88679148E-06    8.01474092E-04    7.99850447E-04    1.61561440E+00   -1.60581641E-03    5.06016593E-13    3.08000000E+02
      30    9.88679148E-06    8.01474092E-04    7.99850447E-04    1.61561440E+00   -1.60581641E-03    5.06016593E-13    3.08000000E+02
      31    9.88679148E-06    8.01474092E-04    7.99850447E-04    1.61561440E+00   -1.60581641E-03    5.06016593E-13    3.08000000E+02
      32    1.08948422E-05    8.63827546E-04    8.61892690E-04    1.92665836E+00   -1.72335172E-03    6.77113484E-13    3.08000000E+02
      33    1.08948422E-05    8.63827546E-04    8.61892690E-04    1.92665836E+00   -1.72335172E-03    6.77113484E-13    3.08000000E+02
      34    1.08948422E-05    8.63827546E-04    8.61892690E-04    1.92665836E+00   -1.72335172E-03    6.77113484E-13    3.08000000E+02
      35    1.08948422E-05    8.63827546E-04    8.61892690E-04    1.92665836E+00   -1.72335172E-03    6.77113484E-13    3.08000000E+02
      36    1.08948422E-05    8.63827546E-04    8.61892690E-04    1.92665836E+00   -1.72335172E-03    6.77113484E-13    3.08000000E+02
      37    1.19016939E-05    9.16836114E-04    9.14620581E-04    2.20733966E+00   -1.82300547E-03    8.82724052E-13    3.08000000E+02
      38    1.19016939E-05    9.16836114E-04    9.14620581E-04    2.20733966E+00   -1.82300547E-03    8.82724052E-13    3.08000000E+02
      39    1.19016939E-05    9.16836114E-04    9.14620581E-04    2.20733966E+00   -1.82300547E-03    8.82724052E-13    3.08000000E+02
      40    1.19016939E-05    9.16836114E-04    9.14620581E-04    2.20733966E+00   -1.82300547E-03    8.82724052E-13    3.08000000E+02
      41    1.29076045E-05    9.62008878E-04    9.59542990E-04    2.45780826E+00   -1.90784343E-03    1.12599272E-12    3.08000000E+02
      42    1.29076045E-05    9.62008878E-04    9.59542990E-04    2.45780826E+00   -1.90784343E-03    1.12599272E-12    3.08000000E+02
      43    1.29076045E-05    9.62008878E-04    9.59542990E-04    2.45780826E+00   -1.90784343E-03    1.12599272E-12    3.08000000E+02
      44    1.29076045E-05    9.62008878E-04    9.59542990E-04    2.45780826E+00   -1.90784343E-03    1.12599272E-12    3.08000000E+02
      45    1.39127631E-05    1.00066019E-03    9.97972202E-04    2.68008366E+00   -1.98043590E-03    1.41006393E-12    3.08000000E+02
      46    1.39127631E-05    1.00066019E-03    9.97972202E-04    2.68008366E+00   -1.98043590E-03    1.41006393E-12    3.08000000E+02
      47    1.39127631E-05    1.00066019E-03    9.97972202E-04    2.68008366E+00   -1.98043590E-03    1.41006393E-12    3.08000000E+02
      48    1.39127631E-05    1.00066019E-03    9.97972202E-04    2.68008366E+00   -1.98043590E-03    1.41006393E-12    3.08000000E+02
      49    1.49173071E-05    1.03389332E-03    1.03100871E-03    2.87692477E+00   -2.04289349E-03    1.73808066E-12    3.08000000E+02
      50    1.49173071E-05    1.03389332E-03    1.03100871E-03    2.87692477E+00   -2.04289349E-03    1.73808066E-12    3.08000000E+02
      51    1.49173071E-05    1.03389332E-03    1.03100871E-03    2.87692477E+00   -2.04289349E-03    1.73808066E-12    3.08000000E+02
      52    1.49173071E-05    1.03389332E-03    1.03100871E-03    2.87692477E+00   -2.04289349E-03    1.73808066E-12    3.08000000E+02
      53    1.59213447E-05    1.06261834E-03    1.05955964E-03    3.05124499E+00   -2.09693442E-03    2.11318669E-12    3.08000000E+02
      54    1.59213447E-05    1.06261834E-03    1.05955964E-03    3.05124499E+00   -2.09693442E-03    2.11318669E-12    3.08000000E+02
      55    1.59213447E-05    1.06261834E-03    1.05955964E-03    3.05124499E+00   -2.09693442E-03    2.11318669E-12    3.08000000E+02
      56    1.59213447E-05    1.06261834E-03    1.05955964E-03    3.05124499E+00   -2.09693442E-03    2.11318669E-12    3.08000000E+02
      57    1.69249574E-05    1.08757986E-03    1.08436681E-03    3.20582612E+00   -2.14395345E-03    2.53852468E-12    3.08000000E+02
      58    1.69249574E-05    1.08757986E-03    1.08436681E-03    3.20582612E+00   -2.14395345E-03    2.53852468E-12    3.08000000E+02
      59    1.69249574E-05    1.08757986E-03    1.08436681E-03    3.20582612E+00   -2.14395345E-03    2.53852468E-12    3.08000000E+02
      60    1.79282108E-05    1.10938582E-03    1.10603563E-03    3.34319656E+00   -2.18508398E-03    3.01723740E-12    3.08000000E+02
      61    1.79282108E-05    1.10938582E-03    1.10603563E-03    3.34319656E+00   -2.18508398E-03    3.01723740E-12    3.08000000E+02
      62    1.79282108E-05    1.10938582E-03    1.10603563E-03    3.34319656E+00   -2.18508398E-03    3.01723740E-12    3.08000000E+02
      63    1.89311552E-05    1.12853289E-03    1.12506054E-03    3.46559265E+00   -2.22124958E-03    3.55246642E-12    3.08000000E+02
      64    1.89311552E-05    1.12853289E-03    1.12506054E-03    3.46559265E+00   -2.22124958E-03    3.55246642E-12    3.08000000E+02
      65    1.89311552E-05    1.12853289E-03    1.12506054E-03    3.46559265E+00   -2.22124958E-03    3.55246642E-12    3.08000000E+02
      66    1.99338369E-05    1.14542814E-03    1.14184663E-03    3.57496319E+00   -2.25320625E-03    4.14735618E-12    3.08000000E+02
      67    1.99338369E-05    1.14542814E-03    1.14184663E-03    3.57496319E+00   -2.25320625E-03    4.14735618E-12    3.08000000E+02
      68    1.99338369E-05    1.14542814E-03    1.14184663E-03    3.57496319E+00   -2.25320625E-03    4.14735618E-12    3.08000000E+02
      69    2.09362890E-05    1.16040627E-03    1.15672694E-03    3.67299072E+00   -2.28157540E-03    4.80504819E-12    3.08000000E+02
      70    2.09362890E-05    1.16040627E-03    1.15672694E-03    3.67299072E+00   -2.28157540E-03    4.80504819E-12    3.08000000E+02
      71    2.19385405E-05    1.17374386E-03    1.16997659E-03    3.76112213E+00   -2.30687064E-03    5.52868476E-12    3.08000000E+02
      72    2.19385405E-05    1.17374386E-03    1.16997659E-03    3.76112213E+00   -2.30687064E-03    5.52868476E-12    3.08000000E+02
      73    2.29406155E-05    1.18567054E-03    1.18182397E-03    3.84059918E+00   -2.32951868E-03    6.32140818E-12    3.08000000E+02
      74    2.29406155E-05    1.18567054E-03    1.18182397E-03    3.84059918E+00   -2.32951868E-03    6.32140818E-12    3.08000000E+02
      75    2.39425347E-05    1.19637790E-03    1.19245961E-03    3.91248737E+00   -2.34987591E-03    7.18636067E-12    3.08000000E+02
      76    2.39425347E-05    1.19637790E-03    1.19245961E-03    3.91248737E+00   -2.34987591E-03    7.18636067E-12    3.08000000E+02
      77    2.49443134E-05    1.20602658E-03    1.20204323E-03    3.97770172E+00   -2.36824146E-03    8.12668262E-12    3.08000000E+02
      78    2.49443134E-05    1.20602658E-03    1.20204323E-03    3.97770172E+00   -2.36824146E-03    8.12668262E-12    3.08000000E+02
      79    2.59459703E-05    1.21475201E-03    1.21070948E-03    4.03702979E+00   -2.38486780E-03    9.14551958E-12    3.08000000E+02
      80    2.59459703E-05    1.21475201E-03    1.21070948E-03    4.03702979E+00   -2.38486780E-03    9.14551958E-12    3.08000000E+02
      81    2.61351310E-05    1.21630594E-03    1.21225284E-03    4.04763092E+00   -2.38783070E-03    9.34700937E-12    3.08000000E+02
      82    2.69475162E-05    1.22266882E-03    1.21857231E-03    4.09115030E+00   -2.39996893E-03    1.02460120E-11    3.08000000E+02
      83    2.79489623E-05    1.22987455E-03    1.22572866E-03    4.14065001E+00   -2.41372714E-03    1.14313020E-11    3.08000000E+02
      84    2.89503182E-05    1.23645255E-03    1.23226140E-03    4.18603750E+00   -2.42629845E-03    1.27045316E-11    3.08000000E+02
      85    2.99515904E-05    1.24247437E-03    1.23824161E-03    4.22775473E+00   -2.43781692E-03    1.40688403E-11    3.08000000E+02
      86    3.09527900E-05    1.24800170E-03    1.24373062E-03    4.26618715E+00   -2.44839831E-03    1.55273749E-11    3.08000000E+02
      87    3.19539218E-05    1.25308791E-03    1.24878144E-03    4.30167152E+00   -2.45814286E-03    1.70832752E-11    3.08000000E+02
      88    3.29549913E-05    1.25777935E-03    1.25344014E-03    4.33450317E+00   -2.46713778E-03    1.87396830E-11    3.08000000E+02
      89    3.39560039E-05    1.26211646E-03    1.25774690E-03    4.36494173E+00   -2.47545919E-03    2.04997403E-11    3.08000000E+02
      90    3.49569640E-05    1.26613462E-03    1.26173686E-03    4.39321613E+00   -2.48317378E-03    2.23665890E-11    3.08000000E+02
      91    3.59578758E-05    1.26986487E-03    1.26544088E-03    4.41952874E+00   -2.49034017E-03    2.43433711E-11    3.08000000E+02
      92    3.69587429E-05    1.27333459E-03    1.26888613E-03    4.44405897E+00   -2.49701002E-03    2.64332284E-11    3.08000000E+02
      93    3.79595650E-05    1.27656792E-03    1.27209662E-03    4.46696617E+00   -2.50322903E-03    2.86392946E-11    3.08000000E+02
      94    3.89603524E-05    1.27958630E-03    1.27509364E-03    4.48839253E+00   -2.50903777E-03    3.09647276E-11    3.08000000E+02
      95    3.99611041E-05    1.28240877E-03    1.27789610E-03    4.50846485E+00   -2.51447228E-03    3.34126615E-11    3.08000000E+02
      96    4.09618225E-05    1.28505227E-03    1.28052082E-03    4.52729668E+00   -2.51956472E-03    3.59862381E-11    3.08000000E+02
      97    6.82555085E-05    1.32137882E-03    1.31658621E-03    4.78926917E+00   -2.58981648E-03    1.66499048E-10    3.08000000E+02
      98    7.84893075E-05    1.32706834E-03    1.32223429E-03    4.83084661E+00   -2.60087155E-03    2.53180426E-10    3.08000000E+02
      99    8.97615786E-05    1.33143946E-03    1.32657347E-03    4.86289269E+00   -2.60937612E-03    3.78678004E-10    3.08000000E+02
     100    9.87605974E-05    1.33401947E-03    1.32913459E-03    4.88185006E+00   -2.61440069E-03    5.04370595E-10    3.08000000E+02
