 % Time.............:    7.9999999798019417E-005
 % Distribution.....:            0
 % Fluid flag.......:            0
 % Vaporization flag:            1
 % Temperature flag.:   -1.32555305E+24
 %    ID      Diameter         X position        Y position        X velocity       Y velocity           Mass            Temperature
       1    2.90485496E-06    1.16432095E-04    1.16246064E-04    1.78275999E-01   -2.33512838E-04    1.28342942E-14    3.08000000E+02
       2    3.42667543E-06    1.49393411E-04    1.48948326E-04    4.31649432E-01   -3.00245776E-04    2.10677205E-14    3.08000000E+02
       3    3.92532917E-06    1.78709904E-04    1.77947920E-04    7.44192506E-01   -3.58256545E-04    3.16684553E-14    3.08000000E+02
       4    3.92532917E-06    1.78709904E-04    1.77947920E-04    7.44192506E-01   -3.58256545E-04    3.16684553E-14    3.08000000E+02
       5    4.93791194E-06    2.28298373E-04    2.26842994E-04    1.43309392E+00   -4.54493879E-04    6.30418076E-14    3.08000000E+02
       6    4.93791194E-06    2.28298373E-04    2.26842994E-04    1.43309392E+00   -4.54493879E-04    6.30418076E-14    3.08000000E+02
       7    4.93791194E-06    2.28298373E-04    2.26842994E-04    1.43309392E+00   -4.54493879E-04    6.30418076E-14    3.08000000E+02
       8    5.94656876E-06    2.64916862E-04    2.62841083E-04    2.05301568E+00   -5.24674901E-04    1.10102700E-13    3.08000000E+02
       9    5.94656876E-06    2.64916862E-04    2.62841083E-04    2.05301568E+00   -5.24674901E-04    1.10102700E-13    3.08000000E+02
      10    5.94656876E-06    2.64916862E-04    2.62841083E-04    2.05301568E+00   -5.24674901E-04    1.10102700E-13    3.08000000E+02
      11    5.94656876E-06    2.64916862E-04    2.62841083E-04    2.05301568E+00   -5.24674901E-04    1.10102700E-13    3.08000000E+02
      12    6.95293385E-06    2.91676054E-04    2.89096057E-04    2.55854418E+00   -5.75752955E-04    1.75996052E-13    3.08000000E+02
      13    6.95293385E-06    2.91676054E-04    2.89096057E-04    2.55854418E+00   -5.75752955E-04    1.75996052E-13    3.08000000E+02
      14    6.95293385E-06    2.91676054E-04    2.89096057E-04    2.55854418E+00   -5.75752955E-04    1.75996052E-13    3.08000000E+02
      15    6.95293385E-06    2.91676054E-04    2.89096057E-04    2.55854418E+00   -5.75752955E-04    1.75996052E-13    3.08000000E+02
      16    6.95293385E-06    2.91676054E-04    2.89096057E-04    2.55854418E+00   -5.75752955E-04    1.75996052E-13    3.08000000E+02
      17    7.95782898E-06    3.11459311E-04    3.08481138E-04    2.95862310E+00   -6.13495777E-04    2.63865396E-13    3.08000000E+02
      18    7.95782898E-06    3.11459311E-04    3.08481138E-04    2.95862310E+00   -6.13495777E-04    2.63865396E-13    3.08000000E+02
      19    7.95782898E-06    3.11459311E-04    3.08481138E-04    2.95862310E+00   -6.13495777E-04    2.63865396E-13    3.08000000E+02
      20    7.95782898E-06    3.11459311E-04    3.08481138E-04    2.95862310E+00   -6.13495777E-04    2.63865396E-13    3.08000000E+02
      21    7.95782898E-06    3.11459311E-04    3.08481138E-04    2.95862310E+00   -6.13495777E-04    2.63865396E-13    3.08000000E+02
      22    8.96171972E-06    3.26356097E-04    3.23064572E-04    3.27394322E+00   -6.41942137E-04    3.76853632E-13    3.08000000E+02
      23    8.96171972E-06    3.26356097E-04    3.23064572E-04    3.27394322E+00   -6.41942137E-04    3.76853632E-13    3.08000000E+02
      24    8.96171972E-06    3.26356097E-04    3.23064572E-04    3.27394322E+00   -6.41942137E-04    3.76853632E-13    3.08000000E+02
      25    8.96171972E-06    3.26356097E-04    3.23064572E-04    3.27394322E+00   -6.41942137E-04    3.76853632E-13    3.08000000E+02
      26    8.96171972E-06    3.26356097E-04    3.23064572E-04    3.27394322E+00   -6.41942137E-04    3.76853632E-13    3.08000000E+02
      27    9.96489012E-06    3.37794084E-04    3.34254338E-04    3.52399083E+00   -6.63815422E-04    5.18103084E-13    3.08000000E+02
      28    9.96489012E-06    3.37794084E-04    3.34254338E-04    3.52399083E+00   -6.63815422E-04    5.18103084E-13    3.08000000E+02
      29    9.96489012E-06    3.37794084E-04    3.34254338E-04    3.52399083E+00   -6.63815422E-04    5.18103084E-13    3.08000000E+02
      30    9.96489012E-06    3.37794084E-04    3.34254338E-04    3.52399083E+00   -6.63815422E-04    5.18103084E-13    3.08000000E+02
      31    9.96489012E-06    3.37794084E-04    3.34254338E-04    3.52399083E+00   -6.63815422E-04    5.18103084E-13    3.08000000E+02
      32    1.09675277E-05    3.46741250E-04    3.43002826E-04    3.72429376E+00   -6.80952751E-04    6.90756306E-13    3.08000000E+02
      33    1.09675277E-05    3.46741250E-04    3.43002826E-04    3.72429376E+00   -6.80952751E-04    6.90756306E-13    3.08000000E+02
      34    1.09675277E-05    3.46741250E-04    3.43002826E-04    3.72429376E+00   -6.80952751E-04    6.90756306E-13    3.08000000E+02
      35    1.09675277E-05    3.46741250E-04    3.43002826E-04    3.72429376E+00   -6.80952751E-04    6.90756306E-13    3.08000000E+02
      36    1.09675277E-05    3.46741250E-04    3.43002826E-04    3.72429376E+00   -6.80952751E-04    6.90756306E-13    3.08000000E+02
      37    1.19697580E-05    3.53860392E-04    3.49961095E-04    3.88658324E+00   -6.94610136E-04    8.97955354E-13    3.08000000E+02
      38    1.19697580E-05    3.53860392E-04    3.49961095E-04    3.88658324E+00   -6.94610136E-04    8.97955354E-13    3.08000000E+02
      39    1.19697580E-05    3.53860392E-04    3.49961095E-04    3.88658324E+00   -6.94610136E-04    8.97955354E-13    3.08000000E+02
      40    1.19697580E-05    3.53860392E-04    3.49961095E-04    3.88658324E+00   -6.94610136E-04    8.97955354E-13    3.08000000E+02
      41    1.29716691E-05    3.59612801E-04    3.55581728E-04    4.01958336E+00   -7.05661872E-04    1.14284207E-12    3.08000000E+02
      42    1.29716691E-05    3.59612801E-04    3.55581728E-04    4.01958336E+00   -7.05661872E-04    1.14284207E-12    3.08000000E+02
      43    1.29716691E-05    3.59612801E-04    3.55581728E-04    4.01958336E+00   -7.05661872E-04    1.14284207E-12    3.08000000E+02
      44    1.29716691E-05    3.59612801E-04    3.55581728E-04    4.01958336E+00   -7.05661872E-04    1.14284207E-12    3.08000000E+02
      45    1.39733276E-05    3.64325406E-04    3.60185196E-04    4.12977835E+00   -7.14728185E-04    1.42855893E-12    3.08000000E+02
      46    1.39733276E-05    3.64325406E-04    3.60185196E-04    4.12977835E+00   -7.14728185E-04    1.42855893E-12    3.08000000E+02
      47    1.39733276E-05    3.64325406E-04    3.60185196E-04    4.12977835E+00   -7.14728185E-04    1.42855893E-12    3.08000000E+02
      48    1.39733276E-05    3.64325406E-04    3.60185196E-04    4.12977835E+00   -7.14728185E-04    1.42855893E-12    3.08000000E+02
      49    1.49747799E-05    3.68234118E-04    3.64002584E-04    4.22201712E+00   -7.22257211E-04    1.75824736E-12    3.08000000E+02
      50    1.49747799E-05    3.68234118E-04    3.64002584E-04    4.22201712E+00   -7.22257211E-04    1.75824736E-12    3.08000000E+02
      51    1.49747799E-05    3.68234118E-04    3.64002584E-04    4.22201712E+00   -7.22257211E-04    1.75824736E-12    3.08000000E+02
      52    1.49747799E-05    3.68234118E-04    3.64002584E-04    4.22201712E+00   -7.22257211E-04    1.75824736E-12    3.08000000E+02
      53    1.59760643E-05    3.71512165E-04    3.67203481E-04    4.29996000E+00   -7.28578487E-04    2.13504991E-12    3.08000000E+02
      54    1.59760643E-05    3.71512165E-04    3.67203481E-04    4.29996000E+00   -7.28578487E-04    2.13504991E-12    3.08000000E+02
      55    1.59760643E-05    3.71512165E-04    3.67203481E-04    4.29996000E+00   -7.28578487E-04    2.13504991E-12    3.08000000E+02
      56    1.59760643E-05    3.71512165E-04    3.67203481E-04    4.29996000E+00   -7.28578487E-04    2.13504991E-12    3.08000000E+02
      57    1.69772083E-05    3.74288794E-04    3.69914363E-04    4.36639877E+00   -7.33938250E-04    2.56210819E-12    3.08000000E+02
      58    1.69772083E-05    3.74288794E-04    3.69914363E-04    4.36639877E+00   -7.33938250E-04    2.56210819E-12    3.08000000E+02
      59    1.69772083E-05    3.74288794E-04    3.69914363E-04    4.36639877E+00   -7.33938250E-04    2.56210819E-12    3.08000000E+02
      60    1.79782342E-05    3.76661906E-04    3.72230992E-04    4.42348616E+00   -7.38523278E-04    3.04256409E-12    3.08000000E+02
      61    1.79782342E-05    3.76661906E-04    3.72230992E-04    4.42348616E+00   -7.38523278E-04    3.04256409E-12    3.08000000E+02
      62    1.79782342E-05    3.76661906E-04    3.72230992E-04    4.42348616E+00   -7.38523278E-04    3.04256409E-12    3.08000000E+02
