 % Time.............:    9.9999999747524271E-005
 % Distribution.....:            0
 % Fluid flag.......:            0
 % Vaporization flag:            1
 % Temperature flag.:            1
 %    ID      Diameter         X position        Y position        X velocity       Y velocity           Mass            Temperature
       1    1.97018884E-06    5.51701636E-05    5.51694790E-05    5.22073403E-04   -1.12924073E-04    4.00425937E-15    2.84903529E+02
       2    1.97018884E-06    5.51701636E-05    5.51694790E-05    5.22073403E-04   -1.12924073E-04    4.00425937E-15    2.84903529E+02
       3    1.97018884E-06    5.51701636E-05    5.51694790E-05    5.22073403E-04   -1.12924073E-04    4.00425937E-15    2.84903529E+02
       4    1.97018884E-06    5.51701636E-05    5.51694790E-05    5.22073403E-04   -1.12924073E-04    4.00425937E-15    2.84903529E+02
       5    1.97018884E-06    5.51701636E-05    5.51694790E-05    5.22073403E-04   -1.12924073E-04    4.00425937E-15    2.84903529E+02
       6    2.96488264E-06    1.19693188E-04    1.19603842E-04    8.56539120E-02   -2.46871473E-04    1.36464961E-14    2.87068053E+02
       7    2.96488264E-06    1.19693188E-04    1.19603842E-04    8.56539120E-02   -2.46871473E-04    1.36464961E-14    2.87068053E+02
       8    2.96488264E-06    1.19693188E-04    1.19603842E-04    8.56539120E-02   -2.46871473E-04    1.36464961E-14    2.87068053E+02
       9    2.96488264E-06    1.19693188E-04    1.19603842E-04    8.56539120E-02   -2.46871473E-04    1.36464961E-14    2.87068053E+02
      10    2.96488264E-06    1.19693188E-04    1.19603842E-04    8.56539120E-02   -2.46871473E-04    1.36464961E-14    2.87068053E+02
      11    2.96488264E-06    1.19693188E-04    1.19603842E-04    8.56539120E-02   -2.46871473E-04    1.36464961E-14    2.87068053E+02
      12    2.96488264E-06    1.19693188E-04    1.19603842E-04    8.56539120E-02   -2.46871473E-04    1.36464961E-14    2.87068053E+02
      13    2.96488264E-06    1.19693188E-04    1.19603842E-04    8.56539120E-02   -2.46871473E-04    1.36464961E-14    2.87068053E+02
      14    2.96488264E-06    1.19693188E-04    1.19603842E-04    8.56539120E-02   -2.46871473E-04    1.36464961E-14    2.87068053E+02
      15    2.96488264E-06    1.19693188E-04    1.19603842E-04    8.56539120E-02   -2.46871473E-04    1.36464961E-14    2.87068053E+02
      16    2.96488264E-06    1.19693188E-04    1.19603842E-04    8.56539120E-02   -2.46871473E-04    1.36464961E-14    2.87068053E+02
      17    2.96488264E-06    1.19693188E-04    1.19603842E-04    8.56539120E-02   -2.46871473E-04    1.36464961E-14    2.87068053E+02
      18    2.96488264E-06    1.19693188E-04    1.19603842E-04    8.56539120E-02   -2.46871473E-04    1.36464961E-14    2.87068053E+02
      19    2.96488264E-06    1.19693188E-04    1.19603842E-04    8.56539120E-02   -2.46871473E-04    1.36464961E-14    2.87068053E+02
      20    3.96190474E-06    1.91377119E-04    1.90885100E-04    4.80705932E-01   -3.89470427E-04    3.25619738E-14    2.90189318E+02
      21    3.96190474E-06    1.91377119E-04    1.90885100E-04    4.80705932E-01   -3.89470427E-04    3.25619738E-14    2.90189318E+02
      22    3.96190474E-06    1.91377119E-04    1.90885100E-04    4.80705932E-01   -3.89470427E-04    3.25619738E-14    2.90189318E+02
      23    3.96190474E-06    1.91377119E-04    1.90885100E-04    4.80705932E-01   -3.89470427E-04    3.25619738E-14    2.90189318E+02
      24    3.96190474E-06    1.91377119E-04    1.90885100E-04    4.80705932E-01   -3.89470427E-04    3.25619738E-14    2.90189318E+02
      25    3.96190474E-06    1.91377119E-04    1.90885100E-04    4.80705932E-01   -3.89470427E-04    3.25619738E-14    2.90189318E+02
      26    3.96190474E-06    1.91377119E-04    1.90885100E-04    4.80705932E-01   -3.89470427E-04    3.25619738E-14    2.90189318E+02
