 % Time.............:    5.8999999851039320E-004
 % Distribution.....:            0
 % Fluid flag.......:            0
 % Vaporization flag:            1
 % Temperature flag.:   -1.32555305E+24
 %    ID      Diameter         X position        Y position        X velocity       Y velocity           Mass            Temperature
       1    2.28109478E-06    1.20779052E-04    1.20778897E-04    6.13859807E-13   -1.54188516E-04    6.21482104E-15    3.08000000E+02
       2    2.91384365E-06    1.63905354E-04    1.63905102E-04    1.09570191E-08   -2.51578279E-04    1.29538054E-14    3.08000000E+02
       3    3.48316572E-06    2.11203314E-04    2.11202952E-04    2.10127501E-06   -3.59467434E-04    2.21269242E-14    3.08000000E+02
       4    3.48316572E-06    2.11203314E-04    2.11202952E-04    2.10127501E-06   -3.59467434E-04    2.21269242E-14    3.08000000E+02
       5    4.58615583E-06    3.25090617E-04    3.25089378E-04    6.06277744E-04   -6.22473720E-04    5.05062422E-14    3.08000000E+02
       6    4.58615583E-06    3.25090617E-04    3.25089378E-04    6.06277744E-04   -6.22473720E-04    5.05062422E-14    3.08000000E+02
       7    4.58615583E-06    3.25090617E-04    3.25089378E-04    6.06277744E-04   -6.22473720E-04    5.05062422E-14    3.08000000E+02
       8    5.64877535E-06    4.60874352E-04    4.60863179E-04    1.01284666E-02   -9.35602225E-04    9.43759953E-14    3.08000000E+02
       9    5.64877535E-06    4.60874352E-04    4.60863179E-04    1.01284666E-02   -9.35602225E-04    9.43759953E-14    3.08000000E+02
      10    5.64877535E-06    4.60874352E-04    4.60863179E-04    1.01284666E-02   -9.35602225E-04    9.43759953E-14    3.08000000E+02
      11    5.64877535E-06    4.60874352E-04    4.60863179E-04    1.01284666E-02   -9.35602225E-04    9.43759953E-14    3.08000000E+02
      12    6.69123004E-06    6.13972867E-04    6.13919983E-04    5.12131720E-02   -1.27917097E-03    1.56861556E-13    3.08000000E+02
      13    6.69123004E-06    6.13972867E-04    6.13919983E-04    5.12131720E-02   -1.27917097E-03    1.56861556E-13    3.08000000E+02
      14    6.69123004E-06    6.13972867E-04    6.13919983E-04    5.12131720E-02   -1.27917097E-03    1.56861556E-13    3.08000000E+02
      15    6.69123004E-06    6.13972867E-04    6.13919983E-04    5.12131720E-02   -1.27917097E-03    1.56861556E-13    3.08000000E+02
      16    6.69123004E-06    6.13972867E-04    6.13919983E-04    5.12131720E-02   -1.27917097E-03    1.56861556E-13    3.08000000E+02
      17    7.72231284E-06    7.76448020E-04    7.76302604E-04    1.42954572E-01   -1.62942533E-03    2.41124205E-13    3.08000000E+02
      18    7.72231284E-06    7.76448020E-04    7.76302604E-04    1.42954572E-01   -1.62942533E-03    2.41124205E-13    3.08000000E+02
      19    7.72231284E-06    7.76448020E-04    7.76302604E-04    1.42954572E-01   -1.62942533E-03    2.41124205E-13    3.08000000E+02
      20    7.72231284E-06    7.76448020E-04    7.76302604E-04    1.42954572E-01   -1.62942533E-03    2.41124205E-13    3.08000000E+02
      21    7.72231284E-06    7.76448020E-04    7.76302604E-04    1.42954572E-01   -1.62942533E-03    2.41124205E-13    3.08000000E+02
      22    8.74636772E-06    9.39890042E-04    9.39599894E-04    2.86857715E-01   -1.96818849E-03    3.50333632E-13    3.08000000E+02
      23    8.74636772E-06    9.39890042E-04    9.39599894E-04    2.86857715E-01   -1.96818849E-03    3.50333632E-13    3.08000000E+02
      24    8.74636772E-06    9.39890042E-04    9.39599894E-04    2.86857715E-01   -1.96818849E-03    3.50333632E-13    3.08000000E+02
      25    8.74636772E-06    9.39890042E-04    9.39599894E-04    2.86857715E-01   -1.96818849E-03    3.50333632E-13    3.08000000E+02
      26    8.74636772E-06    9.39890042E-04    9.39599894E-04    2.86857715E-01   -1.96818849E-03    3.50333632E-13    3.08000000E+02
      27    9.76574241E-06    1.09780741E-03    1.09733156E-03    4.71780668E-01   -2.28503875E-03    4.87656962E-13    3.08000000E+02
      28    9.76574241E-06    1.09780741E-03    1.09733156E-03    4.71780668E-01   -2.28503875E-03    4.87656962E-13    3.08000000E+02
      29    9.76574241E-06    1.09780741E-03    1.09733156E-03    4.71780668E-01   -2.28503875E-03    4.87656962E-13    3.08000000E+02
      30    9.76574241E-06    1.09780741E-03    1.09733156E-03    4.71780668E-01   -2.28503875E-03    4.87656962E-13    3.08000000E+02
      31    9.76574241E-06    1.09780741E-03    1.09733156E-03    4.71780668E-01   -2.28503875E-03    4.87656962E-13    3.08000000E+02
      32    1.07818116E-05    1.24619241E-03    1.24550476E-03    6.82916007E-01   -2.57546347E-03    6.56256855E-13    3.08000000E+02
      33    1.07818116E-05    1.24619241E-03    1.24550476E-03    6.82916007E-01   -2.57546347E-03    6.56256855E-13    3.08000000E+02
      34    1.07818116E-05    1.24619241E-03    1.24550476E-03    6.82916007E-01   -2.57546347E-03    6.56256855E-13    3.08000000E+02
      35    1.07818116E-05    1.24619241E-03    1.24550476E-03    6.82916007E-01   -2.57546347E-03    6.56256855E-13    3.08000000E+02
      36    1.07818116E-05    1.24619241E-03    1.24550476E-03    6.82916007E-01   -2.57546347E-03    6.56256855E-13    3.08000000E+02
      37    1.17954328E-05    1.38308270E-03    1.38217044E-03    9.06969414E-01   -2.83855894E-03    8.59291030E-13    3.08000000E+02
      38    1.17954328E-05    1.38308270E-03    1.38217044E-03    9.06969414E-01   -2.83855894E-03    8.59291030E-13    3.08000000E+02
      39    1.17954328E-05    1.38308270E-03    1.38217044E-03    9.06969414E-01   -2.83855894E-03    8.59291030E-13    3.08000000E+02
      40    1.17954328E-05    1.38308270E-03    1.38217044E-03    9.06969414E-01   -2.83855894E-03    8.59291030E-13    3.08000000E+02
      41    1.28071734E-05    1.50790546E-03    1.50676588E-03    1.13384635E+00   -3.07536395E-03    1.09991343E-12    3.08000000E+02
      42    1.28071734E-05    1.50790546E-03    1.50676588E-03    1.13384635E+00   -3.07536395E-03    1.09991343E-12    3.08000000E+02
      43    1.28071734E-05    1.50790546E-03    1.50676588E-03    1.13384635E+00   -3.07536395E-03    1.09991343E-12    3.08000000E+02
      44    1.28071734E-05    1.50790546E-03    1.50676588E-03    1.13384635E+00   -3.07536395E-03    1.09991343E-12    3.08000000E+02
      45    1.38174299E-05    1.62092514E-03    1.61956244E-03    1.35661501E+00   -3.28783883E-03    1.38127592E-12    3.08000000E+02
      46    1.38174299E-05    1.62092514E-03    1.61956244E-03    1.35661501E+00   -3.28783883E-03    1.38127592E-12    3.08000000E+02
      47    1.38174299E-05    1.62092514E-03    1.61956244E-03    1.35661501E+00   -3.28783883E-03    1.38127592E-12    3.08000000E+02
      48    1.38174299E-05    1.62092514E-03    1.61956244E-03    1.35661501E+00   -3.28783883E-03    1.38127592E-12    3.08000000E+02
      49    1.48264851E-05    1.72285708E-03    1.72127984E-03    1.57088697E+00   -3.47828613E-03    1.70652735E-12    3.08000000E+02
      50    1.48264851E-05    1.72285708E-03    1.72127984E-03    1.57088697E+00   -3.47828613E-03    1.70652735E-12    3.08000000E+02
      51    1.48264851E-05    1.72285708E-03    1.72127984E-03    1.57088697E+00   -3.47828613E-03    1.70652735E-12    3.08000000E+02
      52    1.48264851E-05    1.72285708E-03    1.72127984E-03    1.57088697E+00   -3.47828613E-03    1.70652735E-12    3.08000000E+02
      53    1.58345533E-05    1.81462384E-03    1.81284315E-03    1.77413379E+00   -3.64904311E-03    2.07881614E-12    3.08000000E+02
      54    1.58345533E-05    1.81462384E-03    1.81284315E-03    1.77413379E+00   -3.64904311E-03    2.07881614E-12    3.08000000E+02
      55    1.58345533E-05    1.81462384E-03    1.81284315E-03    1.77413379E+00   -3.64904311E-03    2.07881614E-12    3.08000000E+02
      56    1.58345533E-05    1.81462384E-03    1.81284315E-03    1.77413379E+00   -3.64904311E-03    2.07881614E-12    3.08000000E+02
      57    1.68417958E-05    1.89720916E-03    1.89523734E-03    1.96510975E+00   -3.80232567E-03    2.50128871E-12    3.08000000E+02
      58    1.68417958E-05    1.89720916E-03    1.89523734E-03    1.96510975E+00   -3.80232567E-03    2.50128871E-12    3.08000000E+02
      59    1.68417958E-05    1.89720916E-03    1.89523734E-03    1.96510975E+00   -3.80232567E-03    2.50128871E-12    3.08000000E+02
      60    1.78483395E-05    1.97157709E-03    1.96942685E-03    2.14341865E+00   -3.94016017E-03    2.97709087E-12    3.08000000E+02
      61    1.78483395E-05    1.97157709E-03    1.96942685E-03    2.14341865E+00   -3.94016017E-03    2.97709087E-12    3.08000000E+02
      62    1.78483395E-05    1.97157709E-03    1.96942685E-03    2.14341865E+00   -3.94016017E-03    2.97709087E-12    3.08000000E+02
      63    1.88542838E-05    2.03862992E-03    2.03631381E-03    2.30920429E+00   -4.06436076E-03    3.50936674E-12    3.08000000E+02
      64    1.88542838E-05    2.03862992E-03    2.03631381E-03    2.30920429E+00   -4.06436076E-03    3.50936674E-12    3.08000000E+02
      65    1.88542838E-05    2.03862992E-03    2.03631381E-03    2.30920429E+00   -4.06436076E-03    3.50936674E-12    3.08000000E+02
      66    1.98597140E-05    2.09919013E-03    2.09672024E-03    2.46293903E+00   -4.17653228E-03    4.10126288E-12    3.08000000E+02
      67    1.98597140E-05    2.09919013E-03    2.09672024E-03    2.46293903E+00   -4.17653228E-03    4.10126288E-12    3.08000000E+02
      68    1.98597140E-05    2.09919013E-03    2.09672024E-03    2.46293903E+00   -4.17653228E-03    4.10126288E-12    3.08000000E+02
      69    2.08646953E-05    2.15399454E-03    2.15138227E-03    2.60527926E+00   -4.27808273E-03    4.75592257E-12    3.08000000E+02
      70    2.08646953E-05    2.15399454E-03    2.15138227E-03    2.60527926E+00   -4.27808273E-03    4.75592257E-12    3.08000000E+02
      71    2.18692831E-05    2.20369684E-03    2.20095285E-03    2.73697268E+00   -4.37024304E-03    5.47648969E-12    3.08000000E+02
      72    2.18692831E-05    2.20369684E-03    2.20095285E-03    2.73697268E+00   -4.37024304E-03    5.47648969E-12    3.08000000E+02
      73    2.28735239E-05    2.24887325E-03    2.24600744E-03    2.85879765E+00   -4.45408692E-03    6.26610786E-12    3.08000000E+02
      74    2.28735239E-05    2.24887325E-03    2.24600744E-03    2.85879765E+00   -4.45408692E-03    6.26610786E-12    3.08000000E+02
