 % Time.............:    2.9999999924257281E-004
 % Distribution.....:            0
 % Fluid flag.......:            0
 % Vaporization flag:            1
 % Temperature flag.:            1
 %    ID      Diameter         X position        Y position        X velocity       Y velocity           Mass            Temperature
       1    1.95348160E-06    5.51761713E-05    5.51760602E-05    5.73520727E-12   -1.11068492E-04    3.90325217E-15    2.84633000E+02
       2    1.95348160E-06    5.51761713E-05    5.51760602E-05    5.73520727E-12   -1.11068492E-04    3.90325217E-15    2.84633000E+02
       3    1.95348160E-06    5.51761713E-05    5.51760602E-05    5.73520727E-12   -1.11068492E-04    3.90325217E-15    2.84633000E+02
       4    1.95348160E-06    5.51761713E-05    5.51760602E-05    5.73520727E-12   -1.11068492E-04    3.90325217E-15    2.84633000E+02
       5    1.95348160E-06    5.51761713E-05    5.51760602E-05    5.73520727E-12   -1.11068492E-04    3.90325217E-15    2.84633000E+02
       6    2.95084260E-06    1.21911761E-04    1.21911474E-04    3.26472638E-05   -2.53409429E-04    1.34535460E-14    2.84710314E+02
       7    2.95084260E-06    1.21911761E-04    1.21911474E-04    3.26472638E-05   -2.53409429E-04    1.34535460E-14    2.84710314E+02
       8    2.95084260E-06    1.21911761E-04    1.21911474E-04    3.26472638E-05   -2.53409429E-04    1.34535460E-14    2.84710314E+02
       9    2.95084260E-06    1.21911761E-04    1.21911474E-04    3.26472638E-05   -2.53409429E-04    1.34535460E-14    2.84710314E+02
      10    2.95084260E-06    1.21911761E-04    1.21911474E-04    3.26472638E-05   -2.53409429E-04    1.34535460E-14    2.84710314E+02
      11    2.95084260E-06    1.21911761E-04    1.21911474E-04    3.26472638E-05   -2.53409429E-04    1.34535460E-14    2.84710314E+02
      12    2.95084260E-06    1.21911761E-04    1.21911474E-04    3.26472638E-05   -2.53409429E-04    1.34535460E-14    2.84710314E+02
      13    2.95084260E-06    1.21911761E-04    1.21911474E-04    3.26472638E-05   -2.53409429E-04    1.34535460E-14    2.84710314E+02
      14    2.95084260E-06    1.21911761E-04    1.21911474E-04    3.26472638E-05   -2.53409429E-04    1.34535460E-14    2.84710314E+02
      15    2.95084260E-06    1.21911761E-04    1.21911474E-04    3.26472638E-05   -2.53409429E-04    1.34535460E-14    2.84710314E+02
      16    2.95084260E-06    1.21911761E-04    1.21911474E-04    3.26472638E-05   -2.53409429E-04    1.34535460E-14    2.84710314E+02
      17    2.95084260E-06    1.21911761E-04    1.21911474E-04    3.26472638E-05   -2.53409429E-04    1.34535460E-14    2.84710314E+02
      18    2.95084260E-06    1.21911761E-04    1.21911474E-04    3.26472638E-05   -2.53409429E-04    1.34535460E-14    2.84710314E+02
