 % Time.............:    6.3999999838415533E-004
 % Distribution.....:            0
 % Fluid flag.......:            0
 % Vaporization flag:            1
 % Temperature flag.:            1
 %    ID      Diameter         X position        Y position        X velocity       Y velocity           Mass            Temperature
       1    2.93204965E-06    1.21912624E-04    1.21912374E-04    4.43815284E-11   -2.50193870E-04    1.31981359E-14    2.84633158E+02
       2    3.92986908E-06    2.13261222E-04    2.13260769E-04    3.31044491E-06   -4.49406831E-04    3.17784626E-14    2.84660846E+02
       3    3.92986908E-06    2.13261222E-04    2.13260769E-04    3.31044491E-06   -4.49406831E-04    3.17784626E-14    2.84660846E+02
       4    4.92452893E-06    3.28324851E-04    3.28323611E-04    5.27757320E-04   -7.05080024E-04    6.25306169E-14    2.84879995E+02
       5    4.92452893E-06    3.28324851E-04    3.28323611E-04    5.27757320E-04   -7.05080024E-04    6.25306169E-14    2.84879995E+02
       6    4.92452893E-06    3.28324851E-04    3.28323611E-04    5.27757320E-04   -7.05080024E-04    6.25306169E-14    2.84879995E+02
       7    5.48206665E-06    4.02785788E-04    4.02781976E-04    2.90788189E-03   -8.71321681E-04    8.62643923E-14    2.85151312E+02
       8    5.91848390E-06    4.65645562E-04    4.65636489E-04    7.98401508E-03   -1.01095116E-03    1.08550055E-13    2.85440371E+02
       9    5.91848390E-06    4.65645562E-04    4.65636489E-04    7.98401508E-03   -1.01095116E-03    1.08550055E-13    2.85440371E+02
      10    5.91848390E-06    4.65645562E-04    4.65636489E-04    7.98401508E-03   -1.01095116E-03    1.08550055E-13    2.85440371E+02
      11    5.91848390E-06    4.65645562E-04    4.65636489E-04    7.98401508E-03   -1.01095116E-03    1.08550055E-13    2.85440371E+02
      12    6.91287517E-06    6.21224997E-04    6.21182821E-04    4.05351390E-02   -1.35044398E-03    1.72971590E-13    2.86303427E+02
      13    6.91287517E-06    6.21224997E-04    6.21182821E-04    4.05351390E-02   -1.35044398E-03    1.72971590E-13    2.86303427E+02
      14    6.91287517E-06    6.21224997E-04    6.21182821E-04    4.05351390E-02   -1.35044398E-03    1.72971590E-13    2.86303427E+02
