 % Time.............:    5.3999999863663106E-004
 % Distribution.....:            0
 % Fluid flag.......:            0
 % Vaporization flag:            1
 % Temperature flag.:            1
 %    ID      Diameter         X position        Y position        X velocity       Y velocity           Mass            Temperature
       1    2.93756203E-06    1.21912624E-04    1.21912373E-04    2.40223681E-09   -2.51135528E-04    1.32727151E-14    2.84634220E+02
       2    3.93406153E-06    2.13259997E-04    2.13259516E-04    3.00035666E-05   -4.50358227E-04    3.18802765E-14    2.84705285E+02
       3    3.93406153E-06    2.13259997E-04    2.13259516E-04    3.00035666E-05   -4.50358227E-04    3.18802765E-14    2.84705285E+02
       4    4.92826581E-06    3.28208918E-04    3.28206045E-04    2.13834961E-03   -7.04869747E-04    6.26730755E-14    2.85088234E+02
       5    4.92826581E-06    3.28208918E-04    3.28206045E-04    2.13834961E-03   -7.04869747E-04    6.26730755E-14    2.85088234E+02
       6    4.92826581E-06    3.28208918E-04    3.28206045E-04    2.13834961E-03   -7.04869747E-04    6.26730755E-14    2.85088234E+02
       7    5.48583845E-06    4.02243771E-04    4.02233808E-04    8.99305435E-03   -8.68242308E-04    8.64425715E-14    2.85486964E+02
       8    5.92238551E-06    4.64291142E-04    4.64268877E-04    2.10567051E-02   -1.00366650E-03    1.08764872E-13    2.85879409E+02
       9    5.92238551E-06    4.64291142E-04    4.64268877E-04    2.10567051E-02   -1.00366650E-03    1.08764872E-13    2.85879409E+02
      10    5.92238551E-06    4.64291142E-04    4.64268877E-04    2.10567051E-02   -1.00366650E-03    1.08764872E-13    2.85879409E+02
      11    5.92238551E-06    4.64291142E-04    4.64268877E-04    2.10567051E-02   -1.00366650E-03    1.08764872E-13    2.85879409E+02
      12    6.91728640E-06    6.15283305E-04    6.15198463E-04    8.29196600E-02   -1.32544014E-03    1.73302931E-13    2.86960942E+02
      13    6.91728640E-06    6.15283305E-04    6.15198463E-04    8.29196600E-02   -1.32544014E-03    1.73302931E-13    2.86960942E+02
      14    6.91728640E-06    6.15283305E-04    6.15198463E-04    8.29196600E-02   -1.32544014E-03    1.73302931E-13    2.86960942E+02
      15    6.91728640E-06    6.15283305E-04    6.15198463E-04    8.29196600E-02   -1.32544014E-03    1.73302931E-13    2.86960942E+02
      16    6.91728640E-06    6.15283305E-04    6.15198463E-04    8.29196600E-02   -1.32544014E-03    1.73302931E-13    2.86960942E+02
      17    7.91318579E-06    7.72371913E-04    7.72167215E-04    2.01924151E-01   -1.64830045E-03    2.59449431E-13    2.88186233E+02
      18    7.91318579E-06    7.72371913E-04    7.72167215E-04    2.01924151E-01   -1.64830045E-03    2.59449431E-13    2.88186233E+02
