 % Time.............:    2.4999999936881068E-004
 % Distribution.....:            0
 % Fluid flag.......:            0
 % Vaporization flag:            1
  %     ID      Diameter         X position        Y position         X velocity       Y velocity
      56    1.59269777E-05    1.00045178E-03    9.97283545E-04    3.16067687E+00   -1.97249621E-03
      57    1.69303443E-05    1.02238301E-03    1.01906640E-03    3.30931900E+00   -2.01388716E-03
      58    1.69303443E-05    1.02238301E-03    1.01906640E-03    3.30931900E+00   -2.01388716E-03
      59    1.69303443E-05    1.02238301E-03    1.01906640E-03    3.30931900E+00   -2.01388716E-03
      60    1.79333749E-05    1.04150074E-03    1.03805276E-03    3.44096990E+00   -2.05001864E-03
      61    1.79333749E-05    1.04150074E-03    1.03805276E-03    3.44096990E+00   -2.05001864E-03
      62    1.79333749E-05    1.04150074E-03    1.03805276E-03    3.44096990E+00   -2.05001864E-03
      63    1.83025673E-05    1.04792293E-03    1.04443038E-03    3.48562642E+00   -2.06216811E-03
      64    1.89361167E-05    1.05825623E-03    1.05469153E-03    3.55793181E+00   -2.08173022E-03
      65    1.89361167E-05    1.05825623E-03    1.05469153E-03    3.55793181E+00   -2.08173022E-03
      66    1.89361167E-05    1.05825623E-03    1.05469153E-03    3.55793181E+00   -2.08173022E-03
      67    1.99386132E-05    1.07301719E-03    1.06934848E-03    3.66218466E+00   -2.10970568E-03
      68    1.99386132E-05    1.07301719E-03    1.06934848E-03    3.66218466E+00   -2.10970568E-03
      69    1.99386132E-05    1.07301719E-03    1.06934848E-03    3.66218466E+00   -2.10970568E-03
      70    2.09408953E-05    1.08608457E-03    1.08232285E-03    3.75542033E+00   -2.13450469E-03
      71    2.09408953E-05    1.08608457E-03    1.08232285E-03    3.75542033E+00   -2.13450469E-03
      72    2.19429902E-05    1.09770604E-03    1.09386086E-03    3.83908161E+00   -2.15658814E-03
      73    2.19429902E-05    1.09770604E-03    1.09386086E-03    3.83908161E+00   -2.15658814E-03
      74    2.29449205E-05    1.10808649E-03    1.10416619E-03    3.91439820E+00   -2.17633765E-03
      75    2.29449205E-05    1.10808649E-03    1.10416619E-03    3.91439820E+00   -2.17633765E-03
      76    2.39467053E-05    1.11739637E-03    1.11340822E-03    3.98241914E+00   -2.19407105E-03
      77    2.39467053E-05    1.11739637E-03    1.11340822E-03    3.98241914E+00   -2.19407105E-03
      78    2.49483591E-05    1.12577821E-03    1.12172861E-03    4.04404085E+00   -2.21005439E-03
      79    2.49483591E-05    1.12577821E-03    1.12172861E-03    4.04404085E+00   -2.21005439E-03
      80    2.59498994E-05    1.13335188E-03    1.12924645E-03    4.10003153E+00   -2.22451177E-03
      81    2.59498994E-05    1.13335188E-03    1.12924645E-03    4.10003153E+00   -2.22451177E-03
      82    2.69513363E-05    1.14021864E-03    1.13606233E-03    4.15105079E+00   -2.23763267E-03
      83    2.79526802E-05    1.14646447E-03    1.14226169E-03    4.19766695E+00   -2.24957826E-03
      84    2.89539401E-05    1.15216274E-03    1.14791738E-03    4.24037120E+00   -2.26048621E-03
      85    2.99551219E-05    1.15737632E-03    1.15309186E-03    4.27958924E+00   -2.27047463E-03
      86    3.09562363E-05    1.16215935E-03    1.15783890E-03    4.31569150E+00   -2.27964539E-03
      87    3.19572874E-05    1.16655860E-03    1.16220494E-03    4.34900094E+00   -2.28808657E-03
      88    3.29582807E-05    1.17061466E-03    1.16623029E-03    4.37980020E+00   -2.29587470E-03
      89    3.39592210E-05    1.17436288E-03    1.16995006E-03    4.40833736E+00   -2.30307654E-03
      90    3.49601125E-05    1.17783417E-03    1.17339494E-03    4.43483082E+00   -2.30975048E-03
      91    3.59609590E-05    1.18105564E-03    1.17659185E-03    4.45947334E+00   -2.31594781E-03
      92    3.62660208E-05    1.18199163E-03    1.17752069E-03    4.46664321E+00   -2.31774910E-03
      93    3.69617640E-05    1.18405115E-03    1.17956447E-03    4.48243559E+00   -2.32171371E-03
      94    3.79625269E-05    1.18684176E-03    1.18233372E-03    4.50386897E+00   -2.32708809E-03
      95    3.89632577E-05    1.18944613E-03    1.18491812E-03    4.52390844E+00   -2.33210636E-03
      96    3.99639553E-05    1.19188083E-03    1.18733411E-03    4.54267418E+00   -2.33679997E-03
      97    4.09646221E-05    1.19416059E-03    1.18959633E-03    4.56027375E+00   -2.34119693E-03
      98    9.30581331E-05    1.23495334E-03    1.23007063E-03    4.87982759E+00   -2.42025330E-03
      99    9.50130275E-05    1.23543592E-03    1.23054939E-03    4.88366165E+00   -2.42119356E-03
     100    9.98343345E-05    1.23652149E-03    1.23162636E-03    4.89229116E+00   -2.42330920E-03
