 % Time.............:    6.9999999823266990E-005
 % Distribution.....:            0
 % Fluid flag.......:            0
 % Vaporization flag:            1
 % Temperature flag.:   -1.32555305E+24
 %    ID      Diameter         X position        Y position        X velocity       Y velocity           Mass            Temperature
       1    2.91622380E-06    1.14179178E-04    1.13898287E-04    2.69335403E-01   -2.28985355E-04    1.29855750E-14    3.08000000E+02
       2    3.43660082E-06    1.44284154E-04    1.43683536E-04    5.82585223E-01   -2.89247030E-04    2.12513196E-14    3.08000000E+02
       3    3.93423698E-06    1.70237376E-04    1.69276558E-04    9.38420596E-01   -3.40189226E-04    3.18845421E-14    3.08000000E+02
       4    3.93423698E-06    1.70237376E-04    1.69276558E-04    9.38420596E-01   -3.40189226E-04    3.18845421E-14    3.08000000E+02
       5    4.94535935E-06    2.12707726E-04    2.11014084E-04    1.66766597E+00   -4.22272348E-04    6.33274787E-14    3.08000000E+02
       6    4.94535935E-06    2.12707726E-04    2.11014084E-04    1.66766597E+00   -4.22272348E-04    6.33274787E-14    3.08000000E+02
       7    4.94535935E-06    2.12707726E-04    2.11014084E-04    1.66766597E+00   -4.22272348E-04    6.33274787E-14    3.08000000E+02
       8    5.95301641E-06    2.43120160E-04    2.40807419E-04    2.28732112E+00   -4.80512046E-04    1.10461229E-13    3.08000000E+02
       9    5.95301641E-06    2.43120160E-04    2.40807419E-04    2.28732112E+00   -4.80512046E-04    1.10461229E-13    3.08000000E+02
      10    5.95301641E-06    2.43120160E-04    2.40807419E-04    2.28732112E+00   -4.80512046E-04    1.10461229E-13    3.08000000E+02
      11    5.95301641E-06    2.43120160E-04    2.40807419E-04    2.28732112E+00   -4.80512046E-04    1.10461229E-13    3.08000000E+02
      12    6.95864282E-06    2.64911171E-04    2.62111996E-04    2.77585473E+00   -5.22143059E-04    1.76429933E-13    3.08000000E+02
      13    6.95864282E-06    2.64911171E-04    2.62111996E-04    2.77585473E+00   -5.22143059E-04    1.76429933E-13    3.08000000E+02
      14    6.95864282E-06    2.64911171E-04    2.62111996E-04    2.77585473E+00   -5.22143059E-04    1.76429933E-13    3.08000000E+02
      15    6.95864282E-06    2.64911171E-04    2.62111996E-04    2.77585473E+00   -5.22143059E-04    1.76429933E-13    3.08000000E+02
      16    6.95864282E-06    2.64911171E-04    2.62111996E-04    2.77585473E+00   -5.22143059E-04    1.76429933E-13    3.08000000E+02
      17    7.96296578E-06    2.80808975E-04    2.77633956E-04    3.15415328E+00   -5.52524095E-04    2.64376703E-13    3.08000000E+02
      18    7.96296578E-06    2.80808975E-04    2.77633956E-04    3.15415328E+00   -5.52524095E-04    2.64376703E-13    3.08000000E+02
      19    7.96296578E-06    2.80808975E-04    2.77633956E-04    3.15415328E+00   -5.52524095E-04    2.64376703E-13    3.08000000E+02
      20    7.96296578E-06    2.80808975E-04    2.77633956E-04    3.15415328E+00   -5.52524095E-04    2.64376703E-13    3.08000000E+02
      21    7.96296578E-06    2.80808975E-04    2.77633956E-04    3.15415328E+00   -5.52524095E-04    2.64376703E-13    3.08000000E+02
      22    8.96639852E-06    2.92668300E-04    2.89201909E-04    3.44787275E+00   -5.75216485E-04    3.77444192E-13    3.08000000E+02
      23    8.96639852E-06    2.92668300E-04    2.89201909E-04    3.44787275E+00   -5.75216485E-04    3.77444192E-13    3.08000000E+02
      24    8.96639852E-06    2.92668300E-04    2.89201909E-04    3.44787275E+00   -5.75216485E-04    3.77444192E-13    3.08000000E+02
      25    8.96639852E-06    2.92668300E-04    2.89201909E-04    3.44787275E+00   -5.75216485E-04    3.77444192E-13    3.08000000E+02
      26    8.96639852E-06    2.92668300E-04    2.89201909E-04    3.44787275E+00   -5.75216485E-04    3.77444192E-13    3.08000000E+02
      27    9.96919321E-06    3.01711676E-04    2.98016960E-04    3.67828708E+00   -5.92548098E-04    5.18774563E-13    3.08000000E+02
      28    9.96919321E-06    3.01711676E-04    2.98016960E-04    3.67828708E+00   -5.92548098E-04    5.18774563E-13    3.08000000E+02
      29    9.96919321E-06    3.01711676E-04    2.98016960E-04    3.67828708E+00   -5.92548098E-04    5.18774563E-13    3.08000000E+02
      30    9.96919321E-06    3.01711676E-04    2.98016960E-04    3.67828708E+00   -5.92548098E-04    5.18774563E-13    3.08000000E+02
      31    9.96919321E-06    3.01711676E-04    2.98016960E-04    3.67828708E+00   -5.92548098E-04    5.18774563E-13    3.08000000E+02
      32    1.09715166E-05    3.08749001E-04    3.04873005E-04    3.86137628E+00   -6.06056866E-04    6.91510256E-13    3.08000000E+02
