 % Time.............:    6.1999999843465048E-004
 % Distribution.....:            0
 % Fluid flag.......:            0
 % Vaporization flag:            1
 % Temperature flag.:            1
 %    ID      Diameter         X position        Y position        X velocity       Y velocity           Mass            Temperature
       1    2.93315281E-06    1.21912624E-04    1.21912374E-04    9.87226314E-11   -2.50382157E-04    1.32130385E-14    2.84633253E+02
       2    3.93070278E-06    2.13261138E-04    2.13260683E-04    5.14645877E-06   -4.49597772E-04    3.17986918E-14    2.84666705E+02
       3    3.93070278E-06    2.13261138E-04    2.13260683E-04    5.14645877E-06   -4.49597772E-04    3.17986918E-14    2.84666705E+02
       4    4.92525551E-06    3.28312585E-04    3.28311172E-04    6.98259703E-04   -7.05132070E-04    6.25582989E-14    2.84912060E+02
       5    4.92525551E-06    3.28312585E-04    3.28311172E-04    6.98259703E-04   -7.05132070E-04    6.25582989E-14    2.84912060E+02
       6    4.92525551E-06    3.28312585E-04    3.28311172E-04    6.98259703E-04   -7.05132070E-04    6.25582989E-14    2.84912060E+02
       7    5.48278902E-06    4.02720172E-04    4.02715615E-04    3.64454065E-03   -8.70950725E-04    8.62984983E-14    2.85205498E+02
       8    5.91922377E-06    4.65468497E-04    4.65457701E-04    9.69210731E-03   -1.00992505E-03    1.08590769E-13    2.85513151E+02
       9    5.91922377E-06    4.65468497E-04    4.65457701E-04    9.69210731E-03   -1.00992505E-03    1.08590769E-13    2.85513151E+02
      10    5.91922377E-06    4.65468497E-04    4.65457701E-04    9.69210731E-03   -1.00992505E-03    1.08590769E-13    2.85513151E+02
      11    5.91922377E-06    4.65468497E-04    4.65457701E-04    9.69210731E-03   -1.00992505E-03    1.08590769E-13    2.85513151E+02
      12    6.91369975E-06    6.20350401E-04    6.20301958E-04    4.67616616E-02   -1.34646307E-03    1.73033495E-13    2.86416860E+02
      13    6.91369975E-06    6.20350401E-04    6.20301958E-04    4.67616616E-02   -1.34646307E-03    1.73033495E-13    2.86416860E+02
      14    6.91369975E-06    6.20350401E-04    6.20301958E-04    4.67616616E-02   -1.34646307E-03    1.73033495E-13    2.86416860E+02
      15    6.91369975E-06    6.20350401E-04    6.20301958E-04    4.67616616E-02   -1.34646307E-03    1.73033495E-13    2.86416860E+02
      16    6.91369975E-06    6.20350401E-04    6.20301958E-04    4.67616616E-02   -1.34646307E-03    1.73033495E-13    2.86416860E+02
      17    7.90905167E-06    7.85453120E-04    7.85321100E-04    1.29609747E-01   -1.69309832E-03    2.59043007E-13    2.87500403E+02
      18    7.90905167E-06    7.85453120E-04    7.85321100E-04    1.29609747E-01   -1.69309832E-03    2.59043007E-13    2.87500403E+02
